<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
A,20190419,76.17,76.17,76.17,76.17,0
AA,20190419,26.66,26.66,26.66,26.66,0
AAN,20190419,53.17,53.17,53.17,53.17,0
AAP,20190419,175.4,175.4,175.4,175.4,0
AAT,20190419,44.76,44.76,44.76,44.76,0
AB,20190419,29.96,29.96,29.96,29.96,0
ABB,20190419,20.96,20.96,20.96,20.96,0
ABBV,20190419,77.57,77.57,77.57,77.57,0
ABC,20190419,72.45,72.45,72.45,72.45,0
ABEV,20190419,4.36,4.36,4.36,4.36,0
ABG,20190419,75.65,75.65,75.65,75.65,0
ABM,20190419,37.37,37.37,37.37,37.37,0
ABR,20190419,13.68,13.68,13.68,13.68,0
ABR-A,20190419,25.85,25.85,25.85,25.85,0
ABR-B,20190419,25.64,25.64,25.64,25.64,0
ABR-C,20190419,26.3282,26.3282,26.3282,26.3282,0
ABT,20190419,73.92,73.92,73.92,73.92,0
AC,20190419,40.81,40.81,40.81,40.81,0
ACA,20190419,29.91,29.91,29.91,29.91,0
ACB,20190419,9,9,9,9,0
ACC,20190419,47.33,47.33,47.33,47.33,0
ACCO,20190419,8.83,8.83,8.83,8.83,0
ACH,20190419,10.73,10.73,10.73,10.73,0
ACM,20190419,32.79,32.79,32.79,32.79,0
ACN,20190419,178.61,178.61,178.61,178.61,0
ACP,20190419,12.38,12.38,12.38,12.38,0
ACRE,20190419,15.36,15.36,15.36,15.36,0
ACV,20190419,23.27,23.27,23.27,23.27,0
ADC,20190419,65.31,65.31,65.31,65.31,0
ADM,20190419,42.76,42.76,42.76,42.76,0
ADNT,20190419,25.91,25.91,25.91,25.91,0
ADS,20190419,162.6,162.6,162.6,162.6,0
ADSW,20190419,32.83,32.83,32.83,32.83,0
ADT,20190419,6.65,6.65,6.65,6.65,0
ADX,20190419,14.93,14.93,14.93,14.93,0
AEB,20190419,22.43,22.43,22.43,22.43,0
AEE,20190419,70.48,70.48,70.48,70.48,0
AEG,20190419,5.19,5.19,5.19,5.19,0
AEH,20190419,25.92,25.92,25.92,25.92,0
AEL,20190419,28.55,28.55,28.55,28.55,0
AEM,20190419,40.4,40.4,40.4,40.4,0
AEO,20190419,22.46,22.46,22.46,22.46,0
AEP,20190419,83.01,83.01,83.01,83.01,0
AEP-B,20190419,50.82,50.82,50.82,50.82,0
AER,20190419,49.41,49.41,49.41,49.41,0
AES,20190419,17.72,17.72,17.72,17.72,0
AFB,20190419,12.79,12.79,12.79,12.79,0
AFC,20190419,25.8,25.8,25.8,25.8,0
AFG,20190419,100,100,100,100,0
AFGB,20190419,25.9,25.9,25.9,25.9,0
AFGE,20190419,25.6816,25.6816,25.6816,25.6816,0
AFGH,20190419,26.3,26.3,26.3,26.3,0
AFI,20190419,14.75,14.75,14.75,14.75,0
AFL,20190419,48.92,48.92,48.92,48.92,0
AFT,20190419,15.05,15.05,15.05,15.05,0
AG,20190419,6.03,6.03,6.03,6.03,0
AGCO,20190419,72.55,72.55,72.55,72.55,0
AGD,20190419,9.67,9.67,9.67,9.67,0
AGI,20190419,4.7,4.7,4.7,4.7,0
AGM,20190419,74.9,74.9,74.9,74.9,0
AGM-A,20190419,26.0985,26.0985,26.0985,26.0985,0
AGM-C,20190419,27,27,27,27,0
AGM.A,20190419,71.05,71.05,71.05,71.05,0
AGN,20190419,140.31,140.31,140.31,140.31,0
AGO,20190419,46.53,46.53,46.53,46.53,0
AGO-B,20190419,26.84,26.84,26.84,26.84,0
AGO-E,20190419,25.79,25.79,25.79,25.79,0
AGO-F,20190419,25.48,25.48,25.48,25.48,0
AGR,20190419,51.6,51.6,51.6,51.6,0
AGRO,20190419,6.87,6.87,6.87,6.87,0
AGS,20190419,25.4,25.4,25.4,25.4,0
AGX,20190419,50.02,50.02,50.02,50.02,0
AHC,20190419,3.95,3.95,3.95,3.95,0
AHH,20190419,15.64,15.64,15.64,15.64,0
AHL-C,20190419,26.24,26.24,26.24,26.24,0
AHL-D,20190419,24.69,24.69,24.69,24.69,0
AHT,20190419,5.16,5.16,5.16,5.16,0
AHT-D,20190419,25.21,25.21,25.21,25.21,0
AHT-F,20190419,23.0145,23.0145,23.0145,23.0145,0
AHT-G,20190419,22.4,22.4,22.4,22.4,0
AHT-H,20190419,23.059,23.059,23.059,23.059,0
AHT-I,20190419,22.85,22.85,22.85,22.85,0
AI,20190419,7.58,7.58,7.58,7.58,0
AI-B,20190419,22.2973,22.2973,22.2973,22.2973,0
AI-C,20190419,23.3,23.3,23.3,23.3,0
AIC,20190419,23.9944,23.9944,23.9944,23.9944,0
AIF,20190419,14.95,14.95,14.95,14.95,0
AIG,20190419,46.04,46.04,46.04,46.04,0
AIG-A,20190419,25.67,25.67,25.67,25.67,0
AIG.W,20190419,7.44,7.44,7.44,7.44,0
AIN,20190419,73.8,73.8,73.8,73.8,0
AIR,20190419,32.93,32.93,32.93,32.93,0
AIT,20190419,62.7,62.7,62.7,62.7,0
AIV,20190419,48.59,48.59,48.59,48.59,0
AIW,20190419,24.1001,24.1001,24.1001,24.1001,0
AIZ,20190419,93.23,93.23,93.23,93.23,0
AIZP,20190419,102.02,102.02,102.02,102.02,0
AJG,20190419,80.42,80.42,80.42,80.42,0
AJRD,20190419,32.24,32.24,32.24,32.24,0
AJX,20190419,13.86,13.86,13.86,13.86,0
AJXA,20190419,25.4414,25.4414,25.4414,25.4414,0
AKO.A,20190419,19.1188,19.1188,19.1188,19.1188,0
AKO.B,20190419,22.02,22.02,22.02,22.02,0
AKR,20190419,28.05,28.05,28.05,28.05,0
AKS,20190419,2.45,2.45,2.45,2.45,0
AL,20190419,37.8,37.8,37.8,37.8,0
AL-A,20190419,25.95,25.95,25.95,25.95,0
ALB,20190419,82.57,82.57,82.57,82.57,0
ALC,20190419,55.33,55.33,55.33,55.33,0
ALE,20190419,79.53,79.53,79.53,79.53,0
ALEX,20190419,23.69,23.69,23.69,23.69,0
ALG,20190419,101.75,101.75,101.75,101.75,0
ALK,20190419,61.67,61.67,61.67,61.67,0
ALL,20190419,96.72,96.72,96.72,96.72,0
ALL-A,20190419,25.71,25.71,25.71,25.71,0
ALL-B,20190419,25.56,25.56,25.56,25.56,0
ALL-G,20190419,25.89,25.89,25.89,25.89,0
ALL-Y,20190419,26.38,26.38,26.38,26.38,0
ALLE,20190419,93.75,93.75,93.75,93.75,0
ALLY,20190419,29.73,29.73,29.73,29.73,0
ALP-Q,20190419,26.18,26.18,26.18,26.18,0
ALSN,20190419,48.28,48.28,48.28,48.28,0
ALV,20190419,86.75,86.75,86.75,86.75,0
ALX,20190419,374.43,374.43,374.43,374.43,0
AM,20190419,13.65,13.65,13.65,13.65,0
AMC,20190419,16.05,16.05,16.05,16.05,0
AME,20190419,86.49,86.49,86.49,86.49,0
AMG,20190419,113.64,113.64,113.64,113.64,0
AMH,20190419,23.31,23.31,23.31,23.31,0
AMH-D,20190419,26.35,26.35,26.35,26.35,0
AMH-E,20190419,26.22,26.22,26.22,26.22,0
AMH-F,20190419,24.75,24.75,24.75,24.75,0
AMH-G,20190419,24.8099,24.8099,24.8099,24.8099,0
AMH-H,20190419,25.4,25.4,25.4,25.4,0
AMN,20190419,48.16,48.16,48.16,48.16,0
AMOV,20190419,15.81,15.81,15.81,15.81,0
AMP,20190419,143.27,143.27,143.27,143.27,0
AMRC,20190419,16.31,16.31,16.31,16.31,0
AMRX,20190419,12.7,12.7,12.7,12.7,0
AMT,20190419,192.91,192.91,192.91,192.91,0
AMX,20190419,15.89,15.89,15.89,15.89,0
AN,20190419,37.83,37.83,37.83,37.83,0
ANET,20190419,323.38,323.38,323.38,323.38,0
ANF,20190419,28.14,28.14,28.14,28.14,0
ANFI,20190419,1.47,1.47,1.47,1.47,0
ANH,20190419,4.1,4.1,4.1,4.1,0
ANH-A,20190419,26.5,26.5,26.5,26.5,0
ANH-B,20190419,23.33,23.33,23.33,23.33,0
ANH-C,20190419,25,25,25,25,0
ANTM,20190419,239.62,239.62,239.62,239.62,0
AOD,20190419,8.52,8.52,8.52,8.52,0
AON,20190419,175.17,175.17,175.17,175.17,0
AOS,20190419,56.49,56.49,56.49,56.49,0
AP,20190419,3.26,3.26,3.26,3.26,0
APA,20190419,35.87,35.87,35.87,35.87,0
APAM,20190419,28.63,28.63,28.63,28.63,0
APD,20190419,198.1,198.1,198.1,198.1,0
APH,20190419,104.57,104.57,104.57,104.57,0
APHA,20190419,7.65,7.65,7.65,7.65,0
APLE,20190419,16.29,16.29,16.29,16.29,0
APO,20190419,31.65,31.65,31.65,31.65,0
APO-A,20190419,25,25,25,25,0
APO-B,20190419,25,25,25,25,0
APRN,20190419,15,15,15,15,0
APTS,20190419,15.18,15.18,15.18,15.18,0
APTV,20190419,90.34,90.34,90.34,90.34,0
APY,20190419,41,41,41,41,0
AQN,20190419,11.46,11.46,11.46,11.46,0
AQNA,20190419,26.38,26.38,26.38,26.38,0
AQUA,20190419,13.63,13.63,13.63,13.63,0
AR,20190419,8.09,8.09,8.09,8.09,0
ARA,20190419,6.4,6.4,6.4,6.4,0
ARC,20190419,2.41,2.41,2.41,2.41,0
ARCH,20190419,89.54,89.54,89.54,89.54,0
ARCO,20190419,6.94,6.94,6.94,6.94,0
ARD,20190419,13.89,13.89,13.89,13.89,0
ARDC,20190419,14.97,14.97,14.97,14.97,0
ARE,20190419,138.66,138.66,138.66,138.66,0
ARE-A,20190419,26.47,26.47,26.47,26.47,0
ARES,20190419,24.47,24.47,24.47,24.47,0
ARGD,20190419,25.5479,25.5479,25.5479,25.5479,0
ARGO,20190419,73.59,73.59,73.59,73.59,0
ARI,20190419,18.48,18.48,18.48,18.48,0
ARL,20190419,12.88,12.88,12.88,12.88,0
ARLO,20190419,3.89,3.89,3.89,3.89,0
ARMK,20190419,31.65,31.65,31.65,31.65,0
ARNC,20190419,20.04,20.04,20.04,20.04,0
AROC,20190419,10.43,10.43,10.43,10.43,0
ARR,20190419,19.76,19.76,19.76,19.76,0
ARR-B,20190419,24.97,24.97,24.97,24.97,0
ARW,20190419,84.96,84.96,84.96,84.96,0
ASA,20190419,9.74,9.74,9.74,9.74,0
ASB,20190419,22.25,22.25,22.25,22.25,0
ASB-C,20190419,25.9065,25.9065,25.9065,25.9065,0
